,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Land Contour,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Roof Style,Exterior 1st,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Total Bsmt SF,Heating QC,Central Air,Gr Liv Area,Kitchen AbvGr,Kitchen Qual,Functional,Fireplace Qu,Garage Type,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,Screen Porch,Misc Val,Yr Sold,SalePrice,is_remodeled,bsmt_cond_dmy,fireplace_qu_dmy,garage_cond_dmy,is_new,is_SBrkr,has_stone_mas_vnr,lot_is_regular,has_slope
1200,20,RL,82.0,9840,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,Gable,HdBoard,0.0,TA,TA,CBlock,No,ALQ,Unf,1248.0,TA,Y,1440,1,Gd,Typ,missing,Attchd,480.0,Y,150,0,0,256,0,2008,12.128111104060462,0,0,0,1,0,1,0,1,0
996,60,RL,80.0,10480,Lvl,Inside,NWAmes,Norm,1Fam,2Story,7,6,Hip,Plywood,660.0,TA,TA,CBlock,No,ALQ,Unf,803.0,TA,Y,1964,1,TA,Typ,Gd,Attchd,483.0,Y,0,69,0,0,0,2008,12.230765258120545,1,0,0,1,0,1,0,1,0
813,60,RL,80.0,10400,Lvl,Corner,CollgCr,Norm,1Fam,2Story,7,5,Gable,VinylSd,0.0,TA,TA,PConc,Av,Unf,Unf,866.0,Ex,Y,1779,1,Gd,Typ,missing,Attchd,546.0,Y,198,36,0,0,0,2009,12.195517131590657,1,0,0,1,0,1,0,1,0
2110,20,RL,60.0,7024,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,5,Gable,VinylSd,0.0,TA,TA,PConc,No,ALQ,Unf,1090.0,Gd,Y,1090,1,TA,Typ,missing,Attchd,450.0,Y,0,49,0,0,0,2007,11.964001084330445,0,0,0,1,0,1,0,1,0
88,160,FV,39.0,3515,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,7,5,Gable,VinylSd,0.0,Gd,TA,PConc,No,Unf,Unf,840.0,Ex,Y,1680,1,Gd,Typ,missing,Attchd,588.0,Y,0,111,0,0,0,2010,12.154779351142624,1,0,0,1,0,1,0,1,0
1997,20,RL,66.0,7742,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,7,Gable,HdBoard,0.0,TA,TA,CBlock,No,BLQ,Unf,955.0,Ex,Y,955,1,TA,Typ,missing,Attchd,386.0,Y,0,0,0,0,0,2007,11.751942365440728,1,0,0,1,0,1,0,1,0
1192,20,RL,75.0,7875,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,Gable,VinylSd,136.0,TA,TA,CBlock,No,Rec,Unf,1144.0,Gd,Y,1144,1,TA,Typ,missing,Attchd,456.0,Y,0,0,0,0,0,2008,11.8490404949436,1,0,0,1,0,1,0,1,0
1271,75,RM,60.0,9600,Lvl,Inside,OldTown,Norm,1Fam,2.5Unf,6,5,Gable,AsbShng,0.0,TA,TA,BrkTil,No,Rec,Unf,735.0,Fa,N,2058,1,TA,Typ,Gd,Detchd,396.0,P,0,0,259,0,0,2008,11.771436160121729,0,0,0,0,0,1,0,1,0
1644,60,RL,118.0,13654,Lvl,CulDSac,NridgHt,Norm,1Fam,2Story,9,5,Gable,MetalSd,365.0,Gd,TA,PConc,Gd,Unf,Unf,1704.0,Ex,Y,2758,1,Ex,Typ,Ex,BuiltIn,814.0,Y,282,55,0,0,0,2007,12.943236711506893,0,0,0,1,0,1,0,0,0
1559,20,RL,95.0,13651,Lvl,Inside,NAmes,Norm,1Fam,1Story,7,6,Gable,Plywood,1115.0,TA,Gd,CBlock,Gd,ALQ,Unf,2223.0,Ex,Y,2223,1,TA,Typ,Gd,Attchd,516.0,Y,300,0,0,0,0,2007,12.404923504275338,1,0,0,1,0,1,0,0,0
1103,60,RL,50.0,8480,Lvl,Inside,SawyerW,Norm,1Fam,2Story,6,5,Gable,HdBoard,120.0,Gd,TA,PConc,No,GLQ,Unf,886.0,Ex,Y,1680,1,Gd,Typ,missing,Attchd,474.0,Y,144,96,0,0,0,2008,12.0015054797889,0,0,0,1,0,1,0,0,0
755,20,RL,68.253174,17140,Lvl,Inside,Edwards,Norm,1Fam,1Story,4,6,Gable,VinylSd,0.0,TA,TA,CBlock,No,ALQ,Unf,1134.0,Ex,Y,1229,1,TA,Typ,missing,Attchd,284.0,Y,0,0,0,0,0,2009,11.813030057420567,1,0,0,1,0,0,0,1,0
870,20,RL,70.0,11767,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,5,Hip,HdBoard,259.0,TA,TA,CBlock,No,Rec,Unf,1150.0,Ex,Y,1560,1,TA,Min1,TA,Attchd,313.0,Y,0,0,0,0,0,2009,11.547326891687561,1,0,0,1,0,1,0,1,0
1047,20,RL,53.0,3710,Lvl,Inside,Blmngtn,Norm,1Fam,1Story,7,5,Gable,WdShing,20.0,Gd,TA,PConc,Gd,Unf,Unf,1146.0,Ex,Y,1246,1,Gd,Typ,Gd,Attchd,428.0,Y,100,24,0,0,0,2008,12.142530960719474,0,0,0,1,1,1,0,1,0
1506,50,C (all),52.0,5150,Lvl,Corner,IDOTRR,Street,1Fam,1.5Fin,4,7,Gable,Plywood,0.0,TA,TA,PConc,No,Unf,Unf,356.0,TA,N,1049,1,TA,Typ,missing,Detchd,195.0,N,0,0,0,0,0,2008,11.300969103046583,0,0,0,0,0,0,0,1,0
918,20,RL,43.0,12118,Lvl,CulDSac,Mitchel,Norm,1Fam,1Story,7,5,Hip,VinylSd,108.0,Gd,TA,PConc,Mn,Unf,Unf,1710.0,Ex,Y,1710,1,Gd,Typ,Gd,Attchd,550.0,Y,100,48,0,180,0,2009,12.388394202324129,0,0,0,1,0,1,1,0,0
1478,70,RL,54.0,7609,Lvl,Corner,Crawfor,Norm,1Fam,2Story,8,9,Gable,Stucco,0.0,Gd,Gd,PConc,No,ALQ,Unf,798.0,Ex,Y,1512,1,Gd,Typ,Gd,Detchd,180.0,P,85,16,41,0,0,2008,12.35017298950393,0,0,0,1,0,1,0,1,0
704,30,RL,68.253174,8854,Lvl,Inside,BrkSide,Norm,1Fam,1.5Unf,6,6,Gable,Wd Sdng,0.0,TA,TA,BrkTil,No,Unf,Unf,952.0,Fa,N,952,1,Fa,Typ,Gd,Detchd,192.0,P,0,98,0,40,0,2009,11.703545824578878,0,0,0,0,0,0,0,1,0
2195,20,RL,80.0,11305,Lvl,Inside,Timber,Norm,1Fam,1Story,8,5,Hip,VinylSd,886.0,Gd,TA,PConc,Av,GLQ,Unf,1922.0,Ex,Y,1922,1,Gd,Typ,Ex,Attchd,692.0,Y,201,64,0,0,0,2007,12.54966234992025,1,0,0,1,0,1,0,1,0
2719,20,RL,134.0,17755,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,4,Gable,HdBoard,132.0,TA,TA,CBlock,No,BLQ,Unf,1466.0,TA,Y,1466,1,Fa,Typ,Gd,Attchd,528.0,Y,0,140,0,100,0,2006,11.917723684090689,1,0,0,1,0,1,0,1,0
2360,60,RL,66.0,8738,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,Gable,VinylSd,302.0,Gd,TA,PConc,No,Unf,Unf,975.0,Ex,Y,2291,1,Gd,Typ,TA,BuiltIn,429.0,Y,192,0,0,0,0,2006,12.345834587905333,1,0,0,1,0,1,0,0,0
821,20,RL,65.0,10739,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,Gable,VinylSd,68.0,Gd,TA,PConc,No,GLQ,Unf,1431.0,Ex,Y,1444,1,Gd,Typ,missing,Attchd,577.0,Y,144,40,0,0,0,2009,12.220961258023925,0,0,0,1,0,1,0,0,0
2468,30,RL,51.0,5900,Bnk,Inside,BrkSide,Norm,1Fam,1Story,4,7,Gable,Wd Sdng,0.0,TA,TA,PConc,No,Unf,Unf,440.0,TA,Y,869,1,Fa,Typ,missing,Other,0.0,Y,0,0,0,0,0,2006,11.356271654924852,0,0,0,0,0,0,0,0,0
1562,60,RL,68.253174,10364,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,Gable,MetalSd,0.0,TA,TA,PConc,No,Unf,Unf,806.0,Gd,Y,1572,1,TA,Typ,TA,BuiltIn,373.0,Y,0,40,0,0,0,2007,12.031719258385396,0,0,0,1,0,1,0,0,0
2171,30,C (all),60.0,6060,Lvl,Inside,IDOTRR,Norm,1Fam,1Story,5,9,Hip,MetalSd,0.0,Gd,TA,BrkTil,No,ALQ,Unf,837.0,Ex,Y,1001,1,Gd,Typ,missing,Detchd,216.0,N,154,0,42,0,0,2007,11.73526869611367,0,0,0,0,0,1,0,1,0
1407,60,RL,68.253174,10316,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,Gable,VinylSd,0.0,Gd,TA,PConc,No,GLQ,Unf,992.0,Ex,Y,1865,1,Gd,Typ,TA,Attchd,839.0,Y,0,184,0,0,0,2008,12.367340793126296,1,0,0,1,0,1,0,0,0
1219,30,RL,60.0,5400,Lvl,Corner,OldTown,Norm,1Fam,1Story,4,7,Gambrel,VinylSd,0.0,Gd,TA,PConc,No,Unf,Unf,672.0,Gd,Y,672,1,TA,Typ,missing,Detchd,308.0,N,88,108,0,0,0,2008,11.372513311253483,0,0,0,1,0,1,0,1,0
410,20,RL,108.0,13173,Lvl,Corner,NridgHt,Norm,1Fam,1Story,9,5,Hip,VinylSd,300.0,Gd,TA,PConc,No,GLQ,Unf,1652.0,Ex,Y,1652,1,Ex,Typ,Ex,Attchd,840.0,Y,404,102,0,0,0,2009,12.691580461311874,0,0,0,1,0,1,1,0,0
164,30,RM,56.0,4485,Lvl,Inside,OldTown,Street,1Fam,1Story,5,7,Gable,Wd Sdng,0.0,TA,TA,PConc,No,BLQ,Unf,936.0,TA,Y,936,1,TA,Typ,Gd,Other,0.0,P,51,0,135,0,0,2010,11.603679828238693,0,0,0,0,0,1,0,1,0
2540,20,RL,70.0,7000,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,4,Hip,BrkFace,0.0,TA,TA,CBlock,No,GLQ,Unf,1150.0,TA,Y,1150,1,TA,Typ,missing,Attchd,288.0,Y,0,0,0,162,0,2006,11.891361900690473,1,0,0,1,0,1,0,1,0
566,60,RL,68.253174,13774,Lvl,Inside,NWAmes,Norm,1Fam,2Story,7,7,Hip,HdBoard,283.0,TA,Gd,PConc,No,GLQ,Unf,908.0,Ex,Y,2288,1,Gd,Typ,TA,Attchd,520.0,Y,321,72,0,156,0,2009,12.345834587905333,0,0,0,1,0,1,0,0,0
616,90,RL,76.0,9482,Lvl,Inside,NAmes,Norm,Duplex,1Story,5,4,Hip,Wd Sdng,657.0,TA,TA,PConc,No,Unf,Unf,1866.0,Ex,Y,1866,2,TA,Typ,missing,Detchd,495.0,Y,0,0,0,0,0,2009,11.813030057420567,1,0,0,0,0,1,0,1,0
2820,160,RM,21.0,1894,Lvl,Inside,MeadowV,Norm,TwnhsE,2Story,4,5,Gable,CemntBd,0.0,TA,TA,CBlock,No,Rec,Unf,546.0,TA,Y,1092,1,TA,Typ,missing,Other,286.0,Y,0,24,0,0,0,2006,11.170435156023453,1,0,0,1,0,1,0,1,0
2790,80,RL,140.0,11080,Lvl,Corner,Mitchel,Norm,1Fam,Sep,6,6,Gable,Plywood,257.0,TA,TA,CBlock,Av,GLQ,Unf,1128.0,TA,Y,1210,1,TA,Typ,missing,Attchd,528.0,Y,0,0,0,0,0,2006,11.904967552746252,1,0,0,1,0,1,0,1,0
93,20,FV,68.253174,4403,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,5,Gable,MetalSd,432.0,Ex,TA,PConc,Av,GLQ,Unf,1470.0,Ex,Y,1478,1,Gd,Typ,Gd,Attchd,484.0,Y,0,144,0,0,0,2010,12.310432660854417,1,0,0,1,1,1,1,0,0
539,20,RL,60.0,8281,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,5,Gable,MetalSd,0.0,TA,TA,CBlock,No,Rec,BLQ,864.0,Gd,Y,864,1,TA,Typ,Po,Detchd,360.0,Y,0,0,236,0,0,2009,11.041048081342682,1,0,1,1,0,1,0,0,0
2554,30,RM,70.0,5684,Lvl,Inside,OldTown,Norm,1Fam,1Story,6,8,Hip,Wd Sdng,0.0,TA,TA,BrkTil,No,Unf,Unf,813.0,Ex,Y,813,1,Gd,Typ,missing,Detchd,270.0,N,0,113,0,0,0,2006,11.608235644774552,0,0,0,0,0,0,0,1,0
1731,60,RL,75.0,8778,Lvl,Inside,Somerst,Norm,1Fam,2Story,8,5,Gable,VinylSd,0.0,Gd,TA,PConc,No,Unf,Unf,1302.0,Ex,Y,1830,1,Gd,Typ,missing,BuiltIn,859.0,Y,0,40,0,0,0,2007,12.30727452603914,1,0,0,1,0,1,0,1,0
619,20,RL,67.0,13070,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,5,Hip,MetalSd,0.0,TA,TA,CBlock,No,Rec,Unf,631.0,TA,Y,1112,1,TA,Typ,missing,Other,480.0,Y,0,0,0,255,0,2009,11.744037185933616,1,0,0,1,0,0,0,1,0
2449,85,RL,70.0,8400,Lvl,Inside,NAmes,Street,1Fam,Sep,5,6,Gable,HdBoard,0.0,TA,TA,CBlock,Gd,GLQ,Unf,833.0,Gd,Y,898,1,TA,Typ,missing,Attchd,326.0,Y,143,0,0,0,0,2006,11.84939770159144,1,0,0,1,0,1,0,1,0
48,120,RL,43.0,3182,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,8,5,Gable,VinylSd,16.0,Gd,TA,PConc,No,GLQ,Unf,1256.0,Ex,Y,1269,1,Gd,Typ,TA,Attchd,430.0,Y,146,20,0,144,0,2010,12.165250651009918,0,0,0,1,0,1,0,1,0
1336,20,RL,68.253174,7162,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,7,Gable,HdBoard,41.0,TA,TA,PConc,No,Unf,Unf,876.0,TA,Y,904,1,TA,Typ,missing,Attchd,408.0,Y,0,0,0,0,0,2008,11.607326140391713,1,0,0,1,0,1,0,0,0
1038,120,RL,48.0,6240,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,8,5,Hip,MetalSd,176.0,Gd,TA,PConc,No,GLQ,Unf,1342.0,Ex,Y,1342,1,Gd,Typ,Gd,Attchd,550.0,Y,0,35,0,0,0,2008,12.364144200100668,0,0,0,1,0,1,0,1,0
1334,20,RL,70.0,11200,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,5,Hip,HdBoard,0.0,TA,TA,CBlock,No,Rec,Unf,1040.0,Ex,Y,1040,1,TA,Typ,missing,Detchd,384.0,Y,0,0,0,0,0,2008,11.771436160121729,1,0,0,1,0,1,0,1,0
1823,20,RL,68.253174,8339,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,Gable,MetalSd,0.0,TA,TA,Slab,missing,missing,missing,0.0,TA,Y,882,1,TA,Typ,missing,Attchd,294.0,Y,0,0,0,0,1200,2007,11.575900264131617,1,1,0,1,0,1,0,0,0
1411,60,RL,68.253174,9240,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8,5,Gable,VinylSd,396.0,Gd,TA,PConc,No,Unf,Unf,1055.0,Ex,Y,2263,1,Gd,Typ,TA,BuiltIn,905.0,Y,0,45,0,189,0,2008,12.567237494741757,0,0,0,1,0,1,0,1,0
2616,20,RL,70.0,8414,Lvl,Inside,Sawyer,Norm,1Fam,1Story,6,8,Hip,HdBoard,0.0,TA,TA,CBlock,No,GLQ,Unf,1059.0,TA,Y,1068,1,TA,Typ,missing,Attchd,264.0,Y,192,0,0,0,0,2006,11.947949375319936,0,0,0,1,0,1,0,1,0
2815,20,RL,80.0,13384,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5,5,Gable,Plywood,194.0,TA,TA,PConc,Av,Rec,BLQ,1104.0,Fa,Y,1360,1,TA,Typ,TA,Attchd,336.0,Y,160,0,0,0,0,2006,11.84939770159144,0,0,0,1,0,1,0,1,0
1691,60,RL,59.0,11796,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,Gable,VinylSd,0.0,Gd,TA,PConc,Av,Unf,Unf,847.0,Ex,Y,1959,1,Gd,Typ,Gd,BuiltIn,434.0,Y,100,48,0,0,0,2007,12.2783933071098,0,0,0,1,0,1,0,0,0
841,20,RL,68.253174,12782,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8,5,Hip,HdBoard,164.0,Gd,TA,PConc,Gd,GLQ,Unf,1822.0,Ex,Y,1828,1,Gd,Typ,Gd,Attchd,523.0,Y,194,144,0,0,0,2009,12.540757571577291,0,0,0,1,0,1,0,1,0
2653,60,RL,133.0,11003,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,Gable,VinylSd,0.0,Gd,TA,PConc,No,Unf,Unf,1308.0,Ex,Y,1876,1,Gd,Typ,missing,BuiltIn,848.0,Y,0,40,0,0,0,2006,12.344964644396793,0,0,0,1,1,1,0,0,0
957,20,RL,68.253174,12925,Lvl,Corner,NAmes,Norm,1Fam,1Story,6,7,Gable,BrkFace,0.0,TA,TA,CBlock,Mn,BLQ,Unf,1205.0,Ex,Y,2117,1,TA,Typ,Gd,Attchd,550.0,Y,0,42,0,0,0,2008,12.377922902456833,1,0,0,1,0,1,0,0,0
1248,75,RM,60.0,6000,Lvl,Inside,OldTown,Norm,1Fam,2.5Unf,6,7,Gable,Wd Sdng,0.0,Gd,TA,BrkTil,No,Unf,Unf,728.0,Gd,Y,1456,1,Gd,Typ,missing,Detchd,308.0,N,0,0,248,0,0,2008,11.845819880243557,0,0,0,0,0,1,0,1,0
1955,45,RM,51.0,6120,Lvl,Corner,BrkSide,Norm,1Fam,1.5Unf,7,8,Gable,Wd Sdng,0.0,TA,TA,BrkTil,No,Unf,Unf,832.0,Ex,Y,854,1,TA,Typ,missing,Detchd,576.0,Y,48,112,0,0,0,2007,11.790557201568507,0,0,0,1,0,0,0,1,0
930,20,RL,73.0,8925,HLS,Inside,Timber,Norm,1Fam,1Story,8,5,Gable,VinylSd,0.0,Gd,TA,PConc,Av,GLQ,Unf,1466.0,Ex,Y,1466,1,Gd,Typ,missing,Attchd,610.0,Y,100,18,0,0,0,2009,12.211060187041213,1,0,0,1,0,1,0,0,0
1629,20,RL,90.0,11694,Lvl,Inside,NridgHt,Norm,1Fam,1Story,9,5,Hip,CemntBd,452.0,Ex,TA,PConc,Av,GLQ,Unf,1822.0,Ex,Y,1828,1,Gd,Typ,Gd,Attchd,774.0,Y,0,108,0,260,0,2007,12.659734090733718,1,0,0,1,1,1,0,1,0
200,50,RL,72.0,10632,Lvl,Inside,ClearCr,Norm,1Fam,1.5Fin,5,3,Gable,Wd Sdng,0.0,TA,TA,BrkTil,No,Unf,Unf,689.0,Gd,N,1224,1,Po,Mod,missing,Detchd,180.0,N,0,0,248,0,0,2010,11.585246126549855,0,1,0,0,0,1,0,0,0
628,20,RL,50.0,8000,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,6,Gable,VinylSd,0.0,TA,Gd,CBlock,No,ALQ,Unf,972.0,Ex,Y,972,1,TA,Typ,Gd,Detchd,240.0,Y,0,0,0,0,0,2009,11.790557201568507,0,0,0,1,0,1,0,1,0
1659,120,RL,61.0,7577,Lvl,Corner,NridgHt,Norm,TwnhsE,1Story,6,5,Gable,VinylSd,256.0,Gd,TA,PConc,Av,ALQ,Unf,1362.0,Ex,Y,1362,1,Gd,Typ,Gd,Attchd,460.0,Y,192,28,0,0,0,2007,12.17921519136029,0,0,0,1,0,1,1,0,0
82,20,RL,68.253174,6897,Lvl,Corner,Sawyer,Norm,1Fam,1Story,5,8,Gable,HdBoard,0.0,TA,Gd,CBlock,No,ALQ,Unf,1040.0,Ex,Y,1040,1,TA,Typ,missing,Detchd,260.0,Y,0,104,0,0,0,2010,11.751942365440728,0,0,0,1,0,1,0,0,0
1378,60,RL,65.0,10616,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,Gable,VinylSd,0.0,Gd,TA,PConc,No,Unf,Unf,628.0,Ex,Y,1356,1,Gd,Typ,Gd,BuiltIn,484.0,Y,100,24,0,0,0,2008,12.086382166860469,1,0,0,1,1,1,0,0,0
2124,190,RH,60.0,10896,Bnk,Inside,SWISU,Street,2fmCon,2.5Fin,6,7,Hip,VinylSd,0.0,Fa,TA,CBlock,No,LwQ,Unf,1440.0,Ex,Y,3395,2,Fa,Typ,missing,Other,0.0,N,0,110,0,0,0,2007,12.206072645530174,0,1,0,0,0,0,0,1,0
2714,20,RL,65.0,8772,Lvl,FR,CollgCr,Norm,1Fam,1Story,7,5,Gable,VinylSd,0.0,Gd,TA,PConc,Mn,GLQ,Unf,1336.0,Ex,Y,1336,1,Gd,Typ,missing,Attchd,502.0,Y,136,43,0,0,0,2006,12.196022309676673,0,0,0,1,1,1,0,1,0
1474,70,RL,79.0,11526,Bnk,Inside,Crawfor,Norm,1Fam,2.5Fin,6,7,Gable,MetalSd,0.0,TA,TA,BrkTil,No,Unf,Unf,588.0,Fa,Y,2555,1,TA,Min1,Gd,Detchd,672.0,Y,431,0,0,0,0,2008,12.160028707028767,0,0,0,1,0,1,0,0,0
1339,85,RL,68.253174,7703,Lvl,CulDSac,Sawyer,Norm,1Fam,Sep,6,8,Gable,HdBoard,40.0,TA,TA,CBlock,Gd,ALQ,Unf,450.0,Ex,Y,1034,1,TA,Typ,Po,Other,504.0,Y,311,0,0,0,0,2008,11.938193200374572,1,0,1,1,0,1,0,0,0
2201,20,RL,85.0,12633,HLS,Inside,Timber,Pos,1Fam,1Story,10,5,Hip,MetalSd,242.0,Ex,TA,PConc,Gd,Unf,Unf,1824.0,Ex,Y,1824,1,Ex,Typ,Gd,Attchd,932.0,Y,160,36,0,108,0,2007,12.8790171187726,0,0,0,1,1,1,0,0,0
1937,30,RM,90.0,8100,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,6,Gable,VinylSd,0.0,TA,TA,BrkTil,No,Rec,Unf,1559.0,Gd,Y,1559,1,TA,Min2,missing,Detchd,812.0,Y,0,116,230,0,0,2007,11.941455846009388,0,0,0,1,0,1,0,1,0
2619,80,RL,80.0,10366,Lvl,Corner,Sawyer,Norm,1Fam,Sep,6,7,Gable,HdBoard,0.0,TA,Gd,CBlock,Av,GLQ,Unf,912.0,TA,Y,934,1,TA,Typ,missing,Attchd,336.0,Y,77,0,0,0,500,2006,11.790557201568507,1,0,0,1,0,1,0,0,0
2498,80,RL,55.0,7700,Lvl,Inside,NAmes,Norm,1Fam,Sep,5,7,Gable,VinylSd,0.0,TA,TA,CBlock,No,BLQ,Unf,301.0,Ex,Y,1145,1,TA,Min2,missing,Detchd,684.0,Y,0,0,0,0,0,2006,11.751942365440728,1,0,0,1,0,0,0,1,0
2415,60,RL,105.0,11025,HLS,Inside,NoRidge,Norm,1Fam,2Story,8,5,Gable,HdBoard,692.0,Gd,TA,PConc,Gd,GLQ,Unf,1334.0,Ex,Y,2826,1,Gd,Typ,TA,Attchd,888.0,Y,177,208,186,0,0,2006,12.718896271958837,0,0,0,1,0,1,0,1,0
2190,20,RL,42.0,10331,Lvl,CulDSac,Timber,Norm,1Fam,1Story,7,7,Gable,Plywood,0.0,TA,TA,CBlock,No,ALQ,BLQ,1265.0,Gd,Y,1240,1,Gd,Typ,missing,Attchd,528.0,Y,232,0,0,0,0,2007,12.066810578196666,1,0,0,1,0,1,0,1,0
1016,60,RL,96.0,12474,Lvl,Inside,NridgHt,Norm,1Fam,2Story,10,5,Gable,VinylSd,272.0,Ex,TA,PConc,Av,GLQ,Unf,1682.0,Ex,Y,2332,1,Ex,Typ,Ex,BuiltIn,846.0,Y,196,134,0,0,0,2008,12.962194625251508,0,0,0,1,1,1,1,1,0
328,20,RL,76.0,9892,Lvl,Inside,Mitchel,Norm,1Fam,1Story,8,5,Hip,VinylSd,0.0,Gd,Gd,PConc,Gd,GLQ,LwQ,1679.0,Ex,Y,1803,1,Gd,Typ,TA,Attchd,482.0,Y,129,64,222,0,0,2010,12.560244459250788,0,0,0,1,0,1,0,1,0
2114,90,RL,74.0,6882,Lvl,Corner,Edwards,Norm,Duplex,1Story,4,3,Gable,AsbShng,128.0,TA,TA,PConc,missing,missing,missing,0.0,TA,N,1152,2,Fa,Typ,missing,Other,0.0,N,0,0,0,0,0,2007,11.02679245379461,1,1,0,0,0,1,0,1,0
2,20,RL,93.0,11160,Lvl,Corner,NAmes,Norm,1Fam,1Story,7,5,Hip,BrkFace,0.0,Gd,TA,CBlock,No,ALQ,Unf,2110.0,Ex,Y,2110,1,Ex,Typ,TA,Attchd,522.0,Y,0,0,0,0,0,2010,12.404923504275338,1,0,0,1,0,1,0,1,0
2732,160,RM,24.0,2522,Lvl,Inside,Edwards,Norm,Twnhs,2Story,6,5,Gable,VinylSd,50.0,Gd,TA,PConc,No,Unf,Unf,970.0,Ex,Y,1709,1,Gd,Maj1,missing,Detchd,380.0,Y,0,40,0,0,0,2006,11.77528972943772,0,0,0,1,0,1,1,1,0
2473,20,RL,80.0,9600,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,Gable,HdBoard,144.0,TA,TA,CBlock,No,ALQ,Unf,1056.0,Ex,Y,1216,1,TA,Typ,missing,Attchd,280.0,Y,0,0,0,0,0,2006,11.813030057420567,1,0,0,1,0,0,1,1,0
2684,60,RL,50.0,8340,Lvl,Inside,CollgCr,Norm,1Fam,2Story,6,6,Gable,HdBoard,62.0,TA,TA,CBlock,Av,GLQ,Unf,675.0,TA,Y,1388,1,TA,Typ,missing,Attchd,317.0,Y,406,36,0,0,0,2006,11.967180737247824,1,0,0,1,0,1,0,0,0
1450,90,RL,65.0,6040,Lvl,Inside,Edwards,Norm,Duplex,1Story,4,5,Gable,AsbShng,0.0,TA,TA,PConc,missing,missing,missing,0.0,TA,N,1152,2,Fa,Typ,missing,Other,0.0,N,0,0,0,0,0,2008,11.314474526246391,1,1,0,0,0,0,0,1,0
1379,20,RL,65.0,9345,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8,5,Gable,VinylSd,156.0,Gd,TA,PConc,Av,Unf,Unf,1615.0,Ex,Y,1615,1,Gd,Typ,Gd,Attchd,864.0,Y,168,30,0,0,0,2008,12.423198124518821,1,0,0,1,0,1,1,0,0
879,75,RL,102.0,15863,Lvl,Corner,SWISU,Norm,1Fam,2.5Fin,7,3,Gable,Wd Sdng,0.0,TA,TA,BrkTil,No,GLQ,Unf,824.0,Ex,Y,3082,1,TA,Typ,TA,Other,672.0,Y,136,63,0,0,0,2009,12.190959007720126,0,0,0,1,0,1,0,1,0
2713,60,RL,89.0,11645,Lvl,Corner,CollgCr,Norm,1Fam,2Story,7,5,Gable,VinylSd,0.0,Gd,TA,PConc,No,Unf,Unf,860.0,Ex,Y,1720,1,Gd,Typ,missing,Attchd,565.0,Y,0,70,0,0,0,2006,12.188417710291453,1,0,0,1,0,1,0,0,0
2773,30,RM,50.0,7288,Lvl,Inside,IDOTRR,Street,1Fam,1Story,5,6,Gable,MetalSd,0.0,TA,TA,CBlock,Mn,Rec,Unf,976.0,TA,N,976,1,TA,Typ,missing,Detchd,215.0,N,160,0,0,0,0,2006,11.532728092266408,0,0,0,1,0,1,0,1,0
1401,20,RL,40.0,14330,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,5,6,Gable,Plywood,0.0,TA,TA,CBlock,No,Rec,ALQ,864.0,TA,Y,1558,1,TA,Min2,missing,Attchd,440.0,Y,140,0,239,227,0,2008,12.0015054797889,0,0,0,1,0,1,0,0,0
